id,cost_item,cost_num,prize_id,quota,start_time,end_time
88,512,20,4230,1,2021-09-21,2021-10-18 23:59:59
89,512,10,4231,1,2021-09-21,2021-10-18 23:59:59
90,512,5,4232,1,2021-09-21,2021-10-18 23:59:59
91,512,1,4212,200,2021-09-21,2021-10-18 23:59:59
92,513,5000,4228,1,2021-09-21,2021-10-18 23:59:59
93,513,2000,4203,1,2021-09-21,2021-10-18 23:59:59
94,513,2000,4229,1,2021-09-21,2021-10-18 23:59:59
95,513,2000,4224,1,2021-09-21,2021-10-18 23:59:59
96,513,375,4204,20,2021-09-21,2021-10-18 23:59:59
97,513,625,4205,20,2021-09-21,2021-10-18 23:59:59
98,513,1250,4206,50,2021-09-21,2021-10-18 23:59:59
99,513,1500,4207,30,2021-09-21,2021-10-18 23:59:59
100,513,1850,4208,10,2021-09-21,2021-10-18 23:59:59
101,513,500,4230,1,2021-09-21,2021-10-18 23:59:59
102,513,250,4231,1,2021-09-21,2021-10-18 23:59:59
103,513,125,4232,1,2021-09-21,2021-10-18 23:59:59
104,513,25,4212,200,2021-09-21,2021-10-18 23:59:59
105,512,800,4233,1,2021-10-19,2021-11-15 23:59:59
106,512,200,4234,1,2021-10-19,2021-11-15 23:59:59
107,512,80,4224,1,2021-10-19,2021-11-15 23:59:59
108,512,80,4235,1,2021-10-19,2021-11-15 23:59:59
109,512,15,4204,20,2021-10-19,2021-11-15 23:59:59
110,512,25,4205,20,2021-10-19,2021-11-15 23:59:59
111,512,50,4206,50,2021-10-19,2021-11-15 23:59:59
112,512,60,4207,30,2021-10-19,2021-11-15 23:59:59
113,512,75,4208,10,2021-10-19,2021-11-15 23:59:59
114,512,20,4236,1,2021-10-19,2021-11-15 23:59:59
115,512,10,4237,1,2021-10-19,2021-11-15 23:59:59
116,512,5,4238,1,2021-10-19,2021-11-15 23:59:59
117,512,1,4212,200,2021-10-19,2021-11-15 23:59:59
118,513,5000,4234,1,2021-10-19,2021-11-15 23:59:59
119,513,2000,4224,1,2021-10-19,2021-11-15 23:59:59
120,513,2000,4235,1,2021-10-19,2021-11-15 23:59:59
121,513,2000,4229,1,2021-10-19,2021-11-15 23:59:59
122,513,375,4204,20,2021-10-19,2021-11-15 23:59:59
123,513,625,4205,20,2021-10-19,2021-11-15 23:59:59
124,513,1250,4206,50,2021-10-19,2021-11-15 23:59:59
125,513,1500,4207,30,2021-10-19,2021-11-15 23:59:59
126,513,1850,4208,10,2021-10-19,2021-11-15 23:59:59
127,513,500,4236,1,2021-10-19,2021-11-15 23:59:59
128,513,250,4237,1,2021-10-19,2021-11-15 23:59:59
129,513,125,4238,1,2021-10-19,2021-11-15 23:59:59
130,513,25,4212,200,2021-10-19,2021-11-15 23:59:59
131,512,800,4239,1,2021-11-16,2021-12-13 23:59:59
132,512,200,4240,1,2021-11-16,2021-12-13 23:59:59
133,512,80,4229,1,2021-11-16,2021-12-13 23:59:59
134,512,80,4241,1,2021-11-16,2021-12-13 23:59:59
135,512,15,4204,20,2021-11-16,2021-12-13 23:59:59
136,512,25,4205,20,2021-11-16,2021-12-13 23:59:59
137,512,50,4206,50,2021-11-16,2021-12-13 23:59:59
138,512,60,4207,30,2021-11-16,2021-12-13 23:59:59
139,512,75,4208,10,2021-11-16,2021-12-13 23:59:59
140,512,20,4242,1,2021-11-16,2021-12-13 23:59:59
141,512,10,4243,1,2021-11-16,2021-12-13 23:59:59
142,512,5,4244,1,2021-11-16,2021-12-13 23:59:59
143,512,1,4212,200,2021-11-16,2021-12-13 23:59:59
144,513,5000,4240,1,2021-11-16,2021-12-13 23:59:59
145,513,2000,4229,1,2021-11-16,2021-12-13 23:59:59
146,513,2000,4241,1,2021-11-16,2021-12-13 23:59:59
147,513,2000,4235,1,2021-11-16,2021-12-13 23:59:59
148,513,375,4204,20,2021-11-16,2021-12-13 23:59:59
149,513,625,4205,20,2021-11-16,2021-12-13 23:59:59
150,513,1250,4206,50,2021-11-16,2021-12-13 23:59:59
151,513,1500,4207,30,2021-11-16,2021-12-13 23:59:59
152,513,1850,4208,10,2021-11-16,2021-12-13 23:59:59
153,513,500,4242,1,2021-11-16,2021-12-13 23:59:59
154,513,250,4243,1,2021-11-16,2021-12-13 23:59:59
155,513,125,4244,1,2021-11-16,2021-12-13 23:59:59
156,513,25,4212,200,2021-11-16,2021-12-13 23:59:59
157,512,800,4245,1,2021-12-14,2022-01-10 23:59:59
158,512,200,4246,1,2021-12-14,2022-01-10 23:59:59
159,512,80,4235,1,2021-12-14,2022-01-10 23:59:59
160,512,80,4247,1,2021-12-14,2022-01-10 23:59:59
161,512,15,4204,20,2021-12-14,2022-01-10 23:59:59
162,512,25,4205,20,2021-12-14,2022-01-10 23:59:59
163,512,50,4206,50,2021-12-14,2022-01-10 23:59:59
164,512,60,4207,30,2021-12-14,2022-01-10 23:59:59
165,512,75,4208,10,2021-12-14,2022-01-10 23:59:59
166,512,20,4248,1,2021-12-14,2022-01-10 23:59:59
167,512,10,4249,1,2021-12-14,2022-01-10 23:59:59
168,512,5,4250,1,2021-12-14,2022-01-10 23:59:59
169,512,1,4212,200,2021-12-14,2022-01-10 23:59:59
170,513,5000,4246,1,2021-12-14,2022-01-10 23:59:59
171,513,2000,4235,1,2021-12-14,2022-01-10 23:59:59
172,513,2000,4247,1,2021-12-14,2022-01-10 23:59:59
173,513,2000,4241,1,2021-12-14,2022-01-10 23:59:59
174,513,375,4204,20,2021-12-14,2022-01-10 23:59:59
175,513,625,4205,20,2021-12-14,2022-01-10 23:59:59
176,513,1250,4206,50,2021-12-14,2022-01-10 23:59:59
177,513,1500,4207,30,2021-12-14,2022-01-10 23:59:59
178,513,1850,4208,10,2021-12-14,2022-01-10 23:59:59
179,513,500,4248,1,2021-12-14,2022-01-10 23:59:59
180,513,250,4249,1,2021-12-14,2022-01-10 23:59:59
181,513,125,4250,1,2021-12-14,2022-01-10 23:59:59
182,513,25,4212,200,2021-12-14,2022-01-10 23:59:59
183,512,800,4251,1,2022-01-11,2022-02-07 23:59:59
184,512,200,4252,1,2022-01-11,2022-02-07 23:59:59
185,512,80,4241,1,2022-01-11,2022-02-07 23:59:59
186,512,80,4215,1,2022-01-11,2022-02-07 23:59:59
187,512,15,4204,20,2022-01-11,2022-02-07 23:59:59
188,512,25,4205,20,2022-01-11,2022-02-07 23:59:59
189,512,50,4206,50,2022-01-11,2022-02-07 23:59:59
190,512,60,4207,30,2022-01-11,2022-02-07 23:59:59
191,512,75,4208,10,2022-01-11,2022-02-07 23:59:59
192,512,20,4253,1,2022-01-11,2022-02-07 23:59:59
193,512,10,4254,1,2022-01-11,2022-02-07 23:59:59
194,512,5,4255,1,2022-01-11,2022-02-07 23:59:59
195,512,1,4212,200,2022-01-11,2022-02-07 23:59:59
196,513,5000,4252,1,2022-01-11,2022-02-07 23:59:59
197,513,2000,4241,1,2022-01-11,2022-02-07 23:59:59
198,513,2000,4215,1,2022-01-11,2022-02-07 23:59:59
199,513,2000,4247,1,2022-01-11,2022-02-07 23:59:59
200,513,375,4204,20,2022-01-11,2022-02-07 23:59:59
201,513,625,4205,20,2022-01-11,2022-02-07 23:59:59
202,513,1250,4206,50,2022-01-11,2022-02-07 23:59:59
203,513,1500,4207,30,2022-01-11,2022-02-07 23:59:59
204,513,1850,4208,10,2022-01-11,2022-02-07 23:59:59
205,513,500,4253,1,2022-01-11,2022-02-07 23:59:59
206,513,250,4254,1,2022-01-11,2022-02-07 23:59:59
207,513,125,4255,1,2022-01-11,2022-02-07 23:59:59
208,513,25,4212,200,2022-01-11,2022-02-07 23:59:59
209,512,800,4256,1,2022-02-08,2022-03-07 23:59:59
210,512,200,4257,1,2022-02-08,2022-03-07 23:59:59
211,512,80,4247,1,2022-02-08,2022-03-07 23:59:59
212,512,80,4219,1,2022-02-08,2022-03-07 23:59:59
213,512,15,4204,20,2022-02-08,2022-03-07 23:59:59
214,512,25,4205,20,2022-02-08,2022-03-07 23:59:59
215,512,50,4206,50,2022-02-08,2022-03-07 23:59:59
216,512,60,4207,30,2022-02-08,2022-03-07 23:59:59
217,512,75,4208,10,2022-02-08,2022-03-07 23:59:59
218,512,20,4258,1,2022-02-08,2022-03-07 23:59:59
219,512,10,4259,1,2022-02-08,2022-03-07 23:59:59
220,512,5,4260,1,2022-02-08,2022-03-07 23:59:59
221,512,1,4212,200,2022-02-08,2022-03-07 23:59:59
222,513,5000,4257,1,2022-02-08,2022-03-07 23:59:59
223,513,2000,4247,1,2022-02-08,2022-03-07 23:59:59
224,513,2000,4219,1,2022-02-08,2022-03-07 23:59:59
225,513,2000,4215,1,2022-02-08,2022-03-07 23:59:59
226,513,375,4204,20,2022-02-08,2022-03-07 23:59:59
227,513,625,4205,20,2022-02-08,2022-03-07 23:59:59
228,513,1250,4206,50,2022-02-08,2022-03-07 23:59:59
229,513,1500,4207,30,2022-02-08,2022-03-07 23:59:59
230,513,1850,4208,10,2022-02-08,2022-03-07 23:59:59
231,513,500,4258,1,2022-02-08,2022-03-07 23:59:59
232,513,250,4259,1,2022-02-08,2022-03-07 23:59:59
233,513,125,4260,1,2022-02-08,2022-03-07 23:59:59
234,513,25,4212,200,2022-02-08,2022-03-07 23:59:59
235,512,800,4261,1,2022-04-05,2022-05-02 23:59:59
236,512,200,4262,1,2022-04-05,2022-05-02 23:59:59
237,512,80,4215,1,2022-04-05,2022-05-02 23:59:59
238,512,80,4219,1,2022-04-05,2022-05-02 23:59:59
239,512,15,4204,20,2022-04-05,2022-05-02 23:59:59
240,512,25,4205,20,2022-04-05,2022-05-02 23:59:59
241,512,50,4206,50,2022-04-05,2022-05-02 23:59:59
242,512,60,4207,30,2022-04-05,2022-05-02 23:59:59
243,512,75,4208,10,2022-04-05,2022-05-02 23:59:59
244,512,20,4265,1,2022-04-05,2022-05-02 23:59:59
245,512,10,4263,1,2022-04-05,2022-05-02 23:59:59
246,512,5,4264,1,2022-04-05,2022-05-02 23:59:59
247,512,1,4212,200,2022-04-05,2022-05-02 23:59:59
248,513,5000,4262,1,2022-04-05,2022-05-02 23:59:59
249,513,2000,4215,1,2022-04-05,2022-05-02 23:59:59
250,513,2000,4219,1,2022-04-05,2022-05-02 23:59:59
251,513,2000,4216,1,2022-04-05,2022-05-02 23:59:59
252,513,375,4204,20,2022-04-05,2022-05-02 23:59:59
253,513,625,4205,20,2022-04-05,2022-05-02 23:59:59
254,513,1250,4206,50,2022-04-05,2022-05-02 23:59:59
255,513,1500,4207,30,2022-04-05,2022-05-02 23:59:59
256,513,1850,4208,10,2022-04-05,2022-05-02 23:59:59
257,513,500,4265,1,2022-04-05,2022-05-02 23:59:59
258,513,250,4263,1,2022-04-05,2022-05-02 23:59:59
259,513,125,4264,1,2022-04-05,2022-05-02 23:59:59
260,513,25,4212,200,2022-04-05,2022-05-02 23:59:59
261,512,800,4266,1,2022-05-03,2022-05-30 23:59:59
262,512,200,4267,1,2022-05-03,2022-05-30 23:59:59
263,512,80,4219,1,2022-05-03,2022-05-30 23:59:59
264,512,80,4216,1,2022-05-03,2022-05-30 23:59:59
265,512,15,4204,20,2022-05-03,2022-05-30 23:59:59
266,512,25,4205,20,2022-05-03,2022-05-30 23:59:59
267,512,50,4206,50,2022-05-03,2022-05-30 23:59:59
268,512,60,4207,30,2022-05-03,2022-05-30 23:59:59
269,512,75,4208,10,2022-05-03,2022-05-30 23:59:59
270,512,20,4268,1,2022-05-03,2022-05-30 23:59:59
271,512,10,4270,1,2022-05-03,2022-05-30 23:59:59
272,512,5,4269,1,2022-05-03,2022-05-30 23:59:59
273,512,1,4212,200,2022-05-03,2022-05-30 23:59:59
274,513,5000,4267,1,2022-05-03,2022-05-30 23:59:59
275,513,2000,4219,1,2022-05-03,2022-05-30 23:59:59
276,513,2000,4216,1,2022-05-03,2022-05-30 23:59:59
277,513,2000,4271,1,2022-05-03,2022-05-30 23:59:59
278,513,375,4204,20,2022-05-03,2022-05-30 23:59:59
279,513,625,4205,20,2022-05-03,2022-05-30 23:59:59
280,513,1250,4206,50,2022-05-03,2022-05-30 23:59:59
281,513,1500,4207,30,2022-05-03,2022-05-30 23:59:59
282,513,1850,4208,10,2022-05-03,2022-05-30 23:59:59
283,513,500,4268,1,2022-05-03,2022-05-30 23:59:59
284,513,250,4270,1,2022-05-03,2022-05-30 23:59:59
285,513,125,4269,1,2022-05-03,2022-05-30 23:59:59
286,513,25,4212,200,2022-05-03,2022-05-30 23:59:59
287,512,800,4272,1,2022-05-31,2022-06-27 23:59:59
288,512,200,4273,1,2022-05-31,2022-06-27 23:59:59
289,512,80,4216,1,2022-05-31,2022-06-27 23:59:59
290,512,80,4271,1,2022-05-31,2022-06-27 23:59:59
291,512,15,4204,20,2022-05-31,2022-06-27 23:59:59
292,512,25,4205,20,2022-05-31,2022-06-27 23:59:59
293,512,50,4206,50,2022-05-31,2022-06-27 23:59:59
294,512,60,4207,30,2022-05-31,2022-06-27 23:59:59
295,512,75,4208,10,2022-05-31,2022-06-27 23:59:59
296,512,20,4274,1,2022-05-31,2022-06-27 23:59:59
297,512,10,4275,1,2022-05-31,2022-06-27 23:59:59
298,512,5,4276,1,2022-05-31,2022-06-27 23:59:59
299,512,1,4212,200,2022-05-31,2022-06-27 23:59:59
300,513,5000,4273,1,2022-05-31,2022-06-27 23:59:59
301,513,2000,4216,1,2022-05-31,2022-06-27 23:59:59
302,513,2000,4271,1,2022-05-31,2022-06-27 23:59:59
303,513,2000,4203,1,2022-05-31,2022-06-27 23:59:59
304,513,375,4204,20,2022-05-31,2022-06-27 23:59:59
305,513,625,4205,20,2022-05-31,2022-06-27 23:59:59
306,513,1250,4206,50,2022-05-31,2022-06-27 23:59:59
307,513,1500,4207,30,2022-05-31,2022-06-27 23:59:59
308,513,1850,4208,10,2022-05-31,2022-06-27 23:59:59
309,513,500,4274,1,2022-05-31,2022-06-27 23:59:59
310,513,250,4275,1,2022-05-31,2022-06-27 23:59:59
311,513,125,4276,1,2022-05-31,2022-06-27 23:59:59
312,513,25,4212,200,2022-05-31,2022-06-27 23:59:59
313,512,800,4277,1,2022-06-28,2022-07-25 23:59:59
315,512,200,4278,1,2022-06-28,2022-07-25 23:59:59
316,512,80,4271,1,2022-06-28,2022-07-25 23:59:59
317,512,80,4203,1,2022-06-28,2022-07-25 23:59:59
318,512,15,4204,20,2022-06-28,2022-07-25 23:59:59
319,512,25,4205,20,2022-06-28,2022-07-25 23:59:59
320,512,50,4206,50,2022-06-28,2022-07-25 23:59:59
321,512,60,4207,30,2022-06-28,2022-07-25 23:59:59
322,512,75,4208,10,2022-06-28,2022-07-25 23:59:59
323,512,20,4279,1,2022-06-28,2022-07-25 23:59:59
324,512,10,4281,1,2022-06-28,2022-07-25 23:59:59
325,512,5,4280,1,2022-06-28,2022-07-25 23:59:59
326,512,1,4212,200,2022-06-28,2022-07-25 23:59:59
327,513,5000,4278,1,2022-06-28,2022-07-25 23:59:59
328,513,2000,4271,1,2022-06-28,2022-07-25 23:59:59
329,513,2000,4203,1,2022-06-28,2022-07-25 23:59:59
330,513,2000,4224,1,2022-06-28,2022-07-25 23:59:59
331,513,375,4204,20,2022-06-28,2022-07-25 23:59:59
332,513,625,4205,20,2022-06-28,2022-07-25 23:59:59
333,513,1250,4206,50,2022-06-28,2022-07-25 23:59:59
334,513,1500,4207,30,2022-06-28,2022-07-25 23:59:59
335,513,1850,4208,10,2022-06-28,2022-07-25 23:59:59
336,513,500,4279,1,2022-06-28,2022-07-25 23:59:59
337,513,250,4281,1,2022-06-28,2022-07-25 23:59:59
338,513,125,4280,1,2022-06-28,2022-07-25 23:59:59
339,513,25,4212,200,2022-06-28,2022-07-25 23:59:59
366,512,800,4284,1,2022-07-26,2022-08-22 23:59:59
368,512,200,4278,1,2022-07-26,2022-08-22 23:59:59
369,512,80,4224,1,2022-07-26,2022-08-22 23:59:59
370,512,80,4235,1,2022-07-26,2022-08-22 23:59:59
371,512,15,4204,20,2022-07-26,2022-08-22 23:59:59
372,512,25,4205,20,2022-07-26,2022-08-22 23:59:59
373,512,50,4206,50,2022-07-26,2022-08-22 23:59:59
374,512,60,4207,30,2022-07-26,2022-08-22 23:59:59
375,512,75,4208,10,2022-07-26,2022-08-22 23:59:59
376,512,20,4285,1,2022-07-26,2022-08-22 23:59:59
377,512,10,4286,1,2022-07-26,2022-08-22 23:59:59
378,512,5,4218,1,2022-07-26,2022-08-22 23:59:59
379,512,1,4212,200,2022-07-26,2022-08-22 23:59:59
380,513,5000,4278,1,2022-07-26,2022-08-22 23:59:59
381,513,2000,4224,1,2022-07-26,2022-08-22 23:59:59
382,513,2000,4235,1,2022-07-26,2022-08-22 23:59:59
383,513,2000,4229,1,2022-07-26,2022-08-22 23:59:59
384,513,375,4204,20,2022-07-26,2022-08-22 23:59:59
385,513,625,4205,20,2022-07-26,2022-08-22 23:59:59
386,513,1250,4206,50,2022-07-26,2022-08-22 23:59:59
387,513,1500,4207,30,2022-07-26,2022-08-22 23:59:59
388,513,1850,4208,10,2022-07-26,2022-08-22 23:59:59
389,513,500,4285,1,2022-07-26,2022-08-22 23:59:59
390,513,250,4286,1,2022-07-26,2022-08-22 23:59:59
391,513,125,4218,1,2022-07-26,2022-08-22 23:59:59
392,513,25,4212,200,2022-07-26,2022-08-22 23:59:59
471,512,800,4213,1,2022-08-23,2022-09-19 23:59:59
472,512,800,4290,1,2022-08-23,2022-09-19 23:59:59
473,512,200,4228,1,2022-08-23,2022-09-19 23:59:59
474,512,200,4214,1,2022-08-23,2022-09-19 23:59:59
475,512,80,4247,1,2022-08-23,2022-09-19 23:59:59
476,512,80,4215,1,2022-08-23,2022-09-19 23:59:59
477,512,80,4271,1,2022-08-23,2022-09-19 23:59:59
478,512,15,4204,20,2022-08-23,2022-09-19 23:59:59
479,512,25,4205,20,2022-08-23,2022-09-19 23:59:59
480,512,50,4206,50,2022-08-23,2022-09-19 23:59:59
481,512,60,4207,30,2022-08-23,2022-09-19 23:59:59
482,512,75,4208,10,2022-08-23,2022-09-19 23:59:59
483,512,20,4209,1,2022-08-23,2022-09-19 23:59:59
484,512,20,4291,1,2022-08-23,2022-09-19 23:59:59
485,512,10,4231,1,2022-08-23,2022-09-19 23:59:59
486,512,5,4292,1,2022-08-23,2022-09-19 23:59:59
487,512,1,4212,200,2022-08-23,2022-09-19 23:59:59
488,513,5000,4228,1,2022-08-23,2022-09-19 23:59:59
489,513,5000,4214,1,2022-08-23,2022-09-19 23:59:59
490,513,2000,4247,1,2022-08-23,2022-09-19 23:59:59
491,513,2000,4215,1,2022-08-23,2022-09-19 23:59:59
492,513,2000,4271,1,2022-08-23,2022-09-19 23:59:59
493,513,375,4204,20,2022-08-23,2022-09-19 23:59:59
494,513,625,4205,20,2022-08-23,2022-09-19 23:59:59
495,513,1250,4206,50,2022-08-23,2022-09-19 23:59:59
496,513,1500,4207,30,2022-08-23,2022-09-19 23:59:59
497,513,1850,4208,10,2022-08-23,2022-09-19 23:59:59
498,513,500,4209,1,2022-08-23,2022-09-19 23:59:59
499,513,500,4291,1,2022-08-23,2022-09-19 23:59:59
500,513,250,4231,1,2022-08-23,2022-09-19 23:59:59
501,513,125,4292,1,2022-08-23,2022-09-19 23:59:59
502,513,25,4212,200,2022-08-23,2022-09-19 23:59:59
503,512,800,4222,1,2022-09-20,2022-10-17 23:59:59
504,512,200,4202,1,2022-09-20,2022-10-17 23:59:59
505,512,200,4223,1,2022-09-20,2022-10-17 23:59:59
506,512,80,4219,1,2022-09-20,2022-10-17 23:59:59
507,512,80,4215,1,2022-09-20,2022-10-17 23:59:59
508,512,80,4216,1,2022-09-20,2022-10-17 23:59:59
509,512,15,4204,20,2022-09-20,2022-10-17 23:59:59
510,512,25,4205,20,2022-09-20,2022-10-17 23:59:59
511,512,50,4206,50,2022-09-20,2022-10-17 23:59:59
512,512,60,4207,30,2022-09-20,2022-10-17 23:59:59
513,512,75,4208,10,2022-09-20,2022-10-17 23:59:59
514,512,20,4225,1,2022-09-20,2022-10-17 23:59:59
515,512,10,4270,1,2022-09-20,2022-10-17 23:59:59
516,512,5,4218,1,2022-09-20,2022-10-17 23:59:59
517,512,1,4212,200,2022-09-20,2022-10-17 23:59:59
518,513,5000,4202,1,2022-09-20,2022-10-17 23:59:59
519,513,5000,4223,1,2022-09-20,2022-10-17 23:59:59
520,513,2000,4219,1,2022-09-20,2022-10-17 23:59:59
521,513,2000,4215,1,2022-09-20,2022-10-17 23:59:59
522,513,2000,4216,1,2022-09-20,2022-10-17 23:59:59
523,513,375,4204,20,2022-09-20,2022-10-17 23:59:59
524,513,625,4205,20,2022-09-20,2022-10-17 23:59:59
525,513,1250,4206,50,2022-09-20,2022-10-17 23:59:59
526,513,1500,4207,30,2022-09-20,2022-10-17 23:59:59
527,513,1850,4208,10,2022-09-20,2022-10-17 23:59:59
528,513,500,4225,1,2022-09-20,2022-10-17 23:59:59
529,513,250,4270,1,2022-09-20,2022-10-17 23:59:59
530,513,125,4218,1,2022-09-20,2022-10-17 23:59:59
531,513,25,4212,200,2022-09-20,2022-10-17 23:59:59
532,512,800,4227,1,2022-10-18,2022-11-14 23:59:59
533,512,200,4228,1,2022-10-18,2022-11-14 23:59:59
534,512,200,4240,1,2022-10-18,2022-11-14 23:59:59
535,512,80,4224,1,2022-10-18,2022-11-14 23:59:59
536,512,80,4235,1,2022-10-18,2022-11-14 23:59:59
537,512,80,4241,1,2022-10-18,2022-11-14 23:59:59
538,512,15,4204,20,2022-10-18,2022-11-14 23:59:59
539,512,25,4205,20,2022-10-18,2022-11-14 23:59:59
540,512,50,4206,50,2022-10-18,2022-11-14 23:59:59
541,512,60,4207,30,2022-10-18,2022-11-14 23:59:59
542,512,75,4208,10,2022-10-18,2022-11-14 23:59:59
543,512,20,4230,1,2022-10-18,2022-11-14 23:59:59
544,512,10,4249,1,2022-10-18,2022-11-14 23:59:59
545,512,5,4232,1,2022-10-18,2022-11-14 23:59:59
546,512,1,4212,200,2022-10-18,2022-11-14 23:59:59
547,513,5000,4228,1,2022-10-18,2022-11-14 23:59:59
548,513,5000,4240,1,2022-10-18,2022-11-14 23:59:59
549,513,2000,4224,1,2022-10-18,2022-11-14 23:59:59
550,513,2000,4235,1,2022-10-18,2022-11-14 23:59:59
551,513,2000,4241,1,2022-10-18,2022-11-14 23:59:59
